name,id,Cmp,Att,Yds,TD,Int,Sk,Fmb,team_win,start_win,Cmp.,Y.A,TD_pct,Int_pct,game_count,start_count,win_count,win_percent,y
Dan Fouts+,FoutDa00,1.375,2.625,21.75,0.125,0.125,0.0,0.0,0.0,0.0,0.5238095238095238,8.285714285714286,0.047619047619047616,0.047619047619047616,178,174,89,0.5,1
Dan Marino+,MariDa00,1.375,2.125,11.25,0.25,0.0,0.0,0.0,0.0,0.0,0.6470588235294118,5.294117647058823,0.11764705882352941,0.0,258,256,154,0.5968992248062015,1
Dan Orlovsky,OrloDa00,0.625,1.375,5.375,0.0,0.0,0.125,0.0,0.0,0.0,0.45454545454545453,3.909090909090909,0.0,0.0,15,12,2,0.13333333333333333,0
Dan Pastorini,PastDa00,1.25,2.625,19.5,0.125,0.25,0.0,0.0,0.0,0.0,0.47619047619047616,7.428571428571429,0.047619047619047616,0.09523809523809523,127,117,57,0.44881889763779526,1
Danny Kanell,KaneDa00,1.75,3.375,16.0,0.125,0.0,0.125,0.0,0.125,0.0,0.5185185185185185,4.7407407407407405,0.037037037037037035,0.0,35,25,12,0.34285714285714286,0
Danny White,dw1,1.875,3.0,19.5,0.0,0.125,0.0,0.0,0.125,0.125,0.625,6.5,0.0,0.041666666666666664,106,99,68,0.6415094339622641,1
Daryle Lamonica,LamoDa00,0.75,1.375,4.5,0.0,0.125,0.0,0.0,0.0,0.0,0.5454545454545454,3.272727272727273,0.0,0.09090909090909091,107,91,72,0.6728971962616822,1
Daunte Culpepper,CulpDa00,1.625,2.875,23.75,0.0,0.125,0.125,0.0,0.125,0.125,0.5652173913043478,8.26086956521739,0.0,0.043478260869565216,104,101,44,0.4230769230769231,1
Dave Brown,BrowDa00,1.25,2.5,21.375,0.125,0.125,0.0,0.0,0.125,0.125,0.5,8.55,0.05,0.05,59,57,23,0.3898305084745763,0
Dave Krieg,KrieDa00,0.625,1.375,9.875,0.125,0.0,0.125,0.0,0.0,0.0,0.45454545454545453,7.181818181818182,0.09090909090909091,0.0,192,181,103,0.5364583333333334,1
David Archer,ArchDa00,1.375,2.125,22.625,0.125,0.0,0.875,0.0,0.125,0.0,0.6470588235294118,10.647058823529411,0.058823529411764705,0.0,27,23,10,0.37037037037037035,0
David Carr,CarrDa00,1.25,2.75,18.125,0.25,0.125,0.75,0.0,0.125,0.125,0.45454545454545453,6.590909090909091,0.09090909090909091,0.045454545454545456,79,75,22,0.27848101265822783,0
David Garrard,GarrDa00,0.75,1.625,5.375,0.125,0.0,0.125,0.0,0.0,0.0,0.46153846153846156,3.3076923076923075,0.07692307692307693,0.0,81,78,41,0.5061728395061729,1
David Klingler,KlinDa00,2.0,4.25,17.5,0.0,0.0,1.25,0.0,0.0,0.0,0.47058823529411764,4.117647058823529,0.0,0.0,26,23,4,0.15384615384615385,0
DeShone Kizer,KizeDe00,2.5,3.75,27.75,0.125,0.125,0.875,0.0,0.0,0.0,0.6666666666666666,7.4,0.03333333333333333,0.03333333333333333,15,15,0,0.0,0
Dennis Shaw,ShawDe00,1.625,2.25,17.875,0.0,0.25,0.0,0.0,0.0,0.0,0.7222222222222222,7.944444444444445,0.0,0.1111111111111111,37,33,7,0.1891891891891892,0
Dick Shiner,ShinDi00,0.75,1.5,11.875,0.125,0.0,0.0,0.0,0.0,0.0,0.5,7.916666666666667,0.08333333333333333,0.0,30,24,6,0.2,0
Dieter Brock,BrocDi00,2.0,3.625,21.75,0.125,0.25,0.5,0.0,0.125,0.125,0.5517241379310345,6.0,0.034482758620689655,0.06896551724137931,16,16,12,0.75,0
Don Heinrich,HeinDo00,0.75,1.375,11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5454545454545454,8.363636363636363,0.0,0.0,14,11,6,0.42857142857142855,0
Don Horn,HornDo00,1.375,2.375,19.25,0.125,0.125,0.0,0.0,0.0,0.0,0.5789473684210527,8.105263157894736,0.05263157894736842,0.05263157894736842,19,13,7,0.3684210526315789,0
Don Majkowski,MajkDo00,1.25,2.625,15.125,0.125,0.0,0.375,0.0,0.0,0.0,0.47619047619047616,5.761904761904762,0.047619047619047616,0.0,64,55,26,0.40625,0
Don Meredith,MereDo00,1.125,3.5,9.375,0.0,0.375,0.0,0.0,0.0,0.0,0.32142857142857145,2.6785714285714284,0.0,0.10714285714285714,96,83,48,0.5,1
Don Strock,StroDo00,1.5,1.875,12.375,0.25,0.0,0.0,0.0,0.125,0.125,0.8,6.6,0.13333333333333333,0.0,31,18,16,0.5161290322580645,0
Don Trull,TrulDo00,0.375,1.75,6.125,0.0,0.0,0.0,0.0,0.0,0.0,0.21428571428571427,3.5,0.0,0.0,23,13,6,0.2608695652173913,0
Donovan McNabb,McNaDo00,0.5,1.375,3.25,0.0,0.0,0.75,0.0,0.0,0.0,0.36363636363636365,2.3636363636363638,0.0,0.0,178,175,106,0.5955056179775281,1
Doug Flutie,FlutDo00,1.625,3.0,16.25,0.0,0.125,0.375,0.0,0.125,0.0,0.5416666666666666,5.416666666666667,0.0,0.041666666666666664,76,67,40,0.5263157894736842,1
Doug Johnson,JohnDo00,1.375,2.125,10.625,0.125,0.0,0.375,0.0,0.0,0.0,0.6470588235294118,5.0,0.058823529411764705,0.0,12,10,2,0.16666666666666666,0
Doug Pederson,PedeDo00,1.25,2.0,12.875,0.25,0.0,0.0,0.0,0.0,0.0,0.625,6.4375,0.125,0.0,20,16,4,0.2,0
Drew Bledsoe,BledDr00,1.75,3.75,18.5,0.25,0.125,0.375,0.0,0.0,0.0,0.4666666666666667,4.933333333333334,0.06666666666666667,0.03333333333333333,200,198,102,0.51,1
Drew Brees,BreeDr00,1.875,3.375,27.625,0.125,0.0,0.25,0.0,0.0,0.0,0.5555555555555556,8.185185185185185,0.037037037037037035,0.0,268,267,155,0.5783582089552238,1
Drew Stanton,StanDr00,0.625,1.375,7.125,0.0,0.25,0.375,0.0,0.0,0.0,0.45454545454545453,5.181818181818182,0.0,0.18181818181818182,23,17,11,0.4782608695652174,0
EJ Manuel,ManuEJ00,2.25,3.375,18.75,0.25,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,5.555555555555555,0.07407407407407407,0.0,19,18,6,0.3157894736842105,0
Earl Morrall,MorrEa00,0.875,1.5,18.5,0.125,0.125,0.0,0.0,0.0,0.0,0.5833333333333334,12.333333333333334,0.08333333333333333,0.08333333333333333,118,99,66,0.559322033898305,1
Eddie LeBaron,LeBaEd00,0.625,1.625,14.0,0.125,0.125,0.0,0.0,0.0,0.0,0.38461538461538464,8.615384615384615,0.07692307692307693,0.07692307692307693,71,56,22,0.30985915492957744,0
Eli Manning,MannEl00,2.125,4.625,20.25,0.125,0.25,0.125,0.0,0.0,0.0,0.4594594594594595,4.378378378378378,0.02702702702702703,0.05405405405405406,233,233,119,0.5107296137339056,1
Elvis Grbac,GrbaEl00,2.25,2.875,23.0,0.125,0.125,0.125,0.0,0.0,0.0,0.782608695652174,8.0,0.043478260869565216,0.043478260869565216,79,73,43,0.5443037974683544,1
Eric Hipple,HippEr00,0.5,1.875,12.75,0.0,0.25,0.0,0.0,0.0,0.0,0.26666666666666666,6.8,0.0,0.13333333333333333,60,56,27,0.45,0
Erik Kramer,KramEr00,0.625,1.625,6.0,0.0,0.25,0.0,0.0,0.0,0.0,0.38461538461538464,3.6923076923076925,0.0,0.15384615384615385,75,68,34,0.4533333333333333,1
Fran Tarkenton+,TarkFr00,2.125,2.875,31.25,0.5,0.0,0.0,0.0,0.125,0.0,0.7391304347826086,10.869565217391305,0.17391304347826086,0.0,250,247,131,0.524,1
Frank Reich,ReicFr00,1.375,2.375,22.125,0.125,0.125,0.125,0.0,0.0,0.0,0.5789473684210527,9.31578947368421,0.05263157894736842,0.05263157894736842,34,21,8,0.23529411764705882,0
Frank Ryan,RyanFr00,0.5,1.875,8.5,0.125,0.125,0.0,0.0,0.0,0.0,0.26666666666666666,4.533333333333333,0.06666666666666667,0.06666666666666667,94,83,56,0.5957446808510638,1
Frank Tripucka,TripFr00,1.75,3.75,36.125,0.25,0.25,0.0,0.0,0.125,0.125,0.4666666666666667,9.633333333333333,0.06666666666666667,0.06666666666666667,53,50,16,0.3018867924528302,0
Frankie Albert,AlbeFr00,0.875,2.125,10.125,0.125,0.125,0.0,0.0,0.0,0.0,0.4117647058823529,4.764705882352941,0.058823529411764705,0.058823529411764705,30,28,13,0.43333333333333335,0
Gary Cuozzo,CuozGa00,0.625,1.375,6.25,0.0,0.25,0.0,0.0,0.125,0.0,0.45454545454545453,4.545454545454546,0.0,0.18181818181818182,47,35,22,0.46808510638297873,0
Gary Danielson,DaniGa00,0.875,2.125,10.0,0.0,0.125,0.0,0.0,0.125,0.0,0.4117647058823529,4.705882352941177,0.0,0.058823529411764705,74,58,33,0.44594594594594594,1
Gary Hogeboom,HogeGa00,4.125,5.875,42.875,0.125,0.125,0.25,0.0,0.125,0.125,0.7021276595744681,7.297872340425532,0.02127659574468085,0.02127659574468085,46,36,20,0.43478260869565216,0
Gary Huff,HuffGa00,0.625,1.5,3.25,0.0,0.0,0.0,0.0,0.0,0.0,0.4166666666666667,2.1666666666666665,0.0,0.0,32,27,6,0.1875,0
Geno Smith,SmitGe00,3.0,4.75,32.0,0.125,0.125,0.625,0.125,0.125,0.125,0.631578947368421,6.7368421052631575,0.02631578947368421,0.02631578947368421,30,28,11,0.36666666666666664,0
George Blanda+,BlanGe00,1.25,3.0,16.0,0.125,0.375,0.0,0.0,0.0,0.0,0.4166666666666667,5.333333333333333,0.041666666666666664,0.125,130,104,63,0.4846153846153846,1
George Ratterman,RattGe00,1.25,2.25,9.375,0.125,0.125,0.0,0.0,0.125,0.125,0.5555555555555556,4.166666666666667,0.05555555555555555,0.05555555555555555,27,18,15,0.5555555555555556,0
George Shaw,ShawGe00,0.875,1.5,12.125,0.125,0.0,0.0,0.0,0.125,0.125,0.5833333333333334,8.083333333333334,0.08333333333333333,0.0,34,26,12,0.35294117647058826,0
Gifford Nielsen,NielGi00,0.5,1.375,5.125,0.125,0.25,0.0,0.0,0.0,0.0,0.36363636363636365,3.727272727272727,0.09090909090909091,0.18181818181818182,20,14,6,0.3,0
Greg Landry,LandGr00,1.875,3.875,28.875,0.25,0.5,0.0,0.0,0.0,0.0,0.4838709677419355,7.451612903225806,0.06451612903225806,0.12903225806451613,98,93,41,0.41836734693877553,1
Gus Frerotte,FrerGu00,2.125,4.0,28.25,0.25,0.0,0.0,0.0,0.125,0.125,0.53125,7.0625,0.0625,0.0,102,92,50,0.49019607843137253,1
Heath Shuler,ShulHe00,1.25,2.0,11.625,0.0,0.125,0.0,0.0,0.0,0.0,0.625,5.8125,0.0,0.0625,23,21,8,0.34782608695652173,0
Hugh Millen,MillHu00,0.75,1.875,9.75,0.0,0.125,0.125,0.0,0.0,0.0,0.4,5.2,0.0,0.06666666666666667,32,25,8,0.25,0
J.P. Losman,LosmJ.00,2.125,3.5,21.25,0.125,0.0,0.125,0.0,0.125,0.125,0.6071428571428571,6.071428571428571,0.03571428571428571,0.0,35,32,11,0.3142857142857143,0
JaMarcus Russell,RussJa00,0.875,2.875,10.375,0.125,0.375,0.25,0.0,0.0,0.0,0.30434782608695654,3.608695652173913,0.043478260869565216,0.13043478260869565,29,25,8,0.27586206896551724,0
Jack Concannon,ConcJa00,1.25,2.5,16.75,0.25,0.125,0.0,0.0,0.125,0.125,0.5,6.7,0.1,0.05,41,40,16,0.3902439024390244,0
Jack Kemp,KempJa00,3.0,5.125,34.375,0.25,0.0,0.0,0.0,0.125,0.125,0.5853658536585366,6.7073170731707314,0.04878048780487805,0.0,114,107,68,0.5964912280701754,1
Jack Thompson,ThomJa00,0.875,2.5,10.375,0.0,0.0,0.0,0.0,0.0,0.0,0.35,4.15,0.0,0.0,33,21,7,0.21212121212121213,0
Jack Trudeau,TrudJa00,1.625,2.75,11.875,0.0,0.125,0.375,0.0,0.0,0.0,0.5909090909090909,4.318181818181818,0.0,0.045454545454545456,55,47,19,0.34545454545454546,0
Jacoby Brissett,BrisJa00,1.375,2.375,12.875,0.0,0.0,0.125,0.0,0.125,0.125,0.5789473684210527,5.421052631578948,0.0,0.0,17,17,5,0.29411764705882354,0
Jake Delhomme,DelhJa00,2.0,3.375,34.75,0.25,0.125,0.375,0.0,0.125,0.125,0.5925925925925926,10.296296296296296,0.07407407407407407,0.037037037037037035,107,104,62,0.5794392523364486,1
Jake Locker,LockJa00,1.125,2.375,17.5,0.25,0.0,0.125,0.0,0.0,0.0,0.47368421052631576,7.368421052631579,0.10526315789473684,0.0,26,21,9,0.34615384615384615,0
Jake Plummer,PlumJa00,2.625,5.0,24.375,0.25,0.5,0.75,0.0,0.0,0.0,0.525,4.875,0.05,0.1,143,142,72,0.5034965034965035,1
Jarious Jackson,JackJa00,0.0,1.75,4.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.642857142857143,0.0,0.0,14,13,5,0.35714285714285715,0
Jason Campbell,CampJa00,2.375,4.25,24.5,0.25,0.0,0.125,0.0,0.0,0.0,0.5588235294117647,5.764705882352941,0.058823529411764705,0.0,80,78,32,0.4,1
Jay Cutler,CutlJa00,1.25,2.625,17.875,0.25,0.25,0.375,0.0,0.0,0.0,0.47619047619047616,6.809523809523809,0.09523809523809523,0.09523809523809523,151,151,75,0.4966887417218543,1
Jay Fiedler,FiedJa00,1.5,1.75,14.125,0.125,0.0,0.0,0.0,0.125,0.0,0.8571428571428571,8.071428571428571,0.07142857142857142,0.0,65,62,40,0.6153846153846154,1
Jay Schroeder,SchrJa00,1.625,2.5,27.625,0.125,0.0,0.125,0.0,0.125,0.0,0.65,11.05,0.05,0.0,107,99,62,0.5794392523364486,1
Jeff Blake,BlakJe00,1.75,4.0,30.875,0.25,0.0,0.125,0.0,0.0,0.0,0.4375,7.71875,0.0625,0.0,102,99,39,0.38235294117647056,1
