name,id,Cmp,Att,Yds,TD,Int,Sk,Fmb,team_win,start_win,Cmp.,Y.A,TD_pct,Int_pct,game_count,start_count,win_count,win_percent,y
Chris Simms,SimmCh00,20.0,33.25,222.75,0.875,1.0,3.125,0.0,0.5,0.5,0.6015037593984962,6.6992481203007515,0.02631578947368421,0.03007518796992481,17,15,6,0.35294117647058826,0
Chris Weinke,WeinCh00,21.875,38.75,220.875,1.0,1.5,1.375,0.0,0.125,0.125,0.5645161290322581,5.7,0.025806451612903226,0.03870967741935484,19,18,1,0.05263157894736842,0
Christian Ponder,PondCh00,18.25,33.5,219.625,1.625,1.5,3.5,0.75,0.125,0.125,0.5447761194029851,6.5559701492537314,0.048507462686567165,0.04477611940298507,35,34,13,0.37142857142857144,0
Chuck Long,LongCh00,20.75,36.125,226.5,1.0,1.875,2.625,0.0,0.125,0.125,0.5743944636678201,6.269896193771626,0.02768166089965398,0.05190311418685121,20,20,4,0.2,0
Cliff Stoudt,StouCl00,14.375,27.0,196.125,0.625,1.625,2.125,0.0,0.5,0.5,0.5324074074074074,7.263888888888889,0.023148148148148147,0.06018518518518518,26,21,11,0.4230769230769231,0
Cody Carlson,CarlCo00,13.5,24.25,165.0,1.125,1.0,2.0,0.0,0.5,0.375,0.5567010309278351,6.804123711340206,0.04639175257731959,0.041237113402061855,24,17,10,0.4166666666666667,0
Colin Kaepernick,KaepCo00,19.75,31.0,267.125,1.625,0.375,2.0,1.0,0.75,0.75,0.6370967741935484,8.616935483870968,0.05241935483870968,0.012096774193548387,64,63,32,0.5,1
Colt McCoy,McCoCo00,19.25,32.75,223.625,1.0,1.25,3.125,0.25,0.25,0.25,0.5877862595419847,6.82824427480916,0.030534351145038167,0.03816793893129771,27,24,9,0.3333333333333333,0
Cotton Davidson,DaviCo00,14.75,30.0,186.375,0.875,1.75,0.0,0.0,0.375,0.25,0.49166666666666664,6.2125,0.029166666666666667,0.058333333333333334,67,52,26,0.3880597014925373,0
Craig Erickson,EricCr00,14.875,28.75,204.625,1.5,1.625,2.25,0.0,0.25,0.25,0.5173913043478261,7.1173913043478265,0.05217391304347826,0.05652173913043478,38,35,14,0.3684210526315789,0
Craig Morton,MortCr00,11.25,21.625,153.5,1.625,1.5,0.0,0.0,0.5,0.25,0.5202312138728323,7.098265895953757,0.07514450867052024,0.06936416184971098,162,145,90,0.5555555555555556,1
Craig Whelihan,WhelCr00,15.25,30.5,180.125,0.875,1.25,2.75,0.0,0.0,0.0,0.5,5.905737704918033,0.028688524590163935,0.040983606557377046,17,14,2,0.11764705882352941,0
Damon Huard,HuarDa00,19.125,33.25,185.0,1.0,0.875,3.875,0.0,0.75,0.625,0.575187969924812,5.56390977443609,0.03007518796992481,0.02631578947368421,34,26,16,0.47058823529411764,0
Dan Darragh,DarrDa00,10.375,24.125,108.875,0.375,1.375,0.0,0.0,0.125,0.125,0.43005181347150256,4.512953367875648,0.015544041450777202,0.05699481865284974,14,10,1,0.07142857142857142,0
Dan Fouts+,FoutDa00,12.875,28.375,181.5,0.875,1.75,0.0,0.0,0.125,0.125,0.45374449339207046,6.39647577092511,0.030837004405286344,0.06167400881057269,178,174,89,0.5,1
Dan Marino+,MariDa00,17.25,30.125,224.75,2.0,0.625,1.125,0.0,0.625,0.625,0.5726141078838174,7.460580912863071,0.06639004149377593,0.02074688796680498,258,256,154,0.5968992248062015,1
Dan Orlovsky,OrloDa00,18.25,32.625,206.625,1.0,0.875,1.875,0.375,0.0,0.0,0.5593869731800766,6.333333333333333,0.03065134099616858,0.02681992337164751,15,12,2,0.13333333333333333,0
Dan Pastorini,PastDa00,13.625,29.875,175.0,0.75,2.0,0.0,0.0,0.375,0.375,0.4560669456066946,5.857740585774058,0.02510460251046025,0.06694560669456066,127,117,57,0.44881889763779526,1
Danny Kanell,KaneDa00,13.75,27.0,159.375,0.75,0.5,1.625,0.0,0.75,0.5,0.5092592592592593,5.902777777777778,0.027777777777777776,0.018518518518518517,35,25,12,0.34285714285714286,0
Danny White,dw1,17.0,26.5,211.25,1.75,0.75,0.0,0.0,0.75,0.75,0.6415094339622641,7.971698113207547,0.0660377358490566,0.02830188679245283,106,99,68,0.6415094339622641,1
Daryle Lamonica,LamoDa00,7.625,17.125,135.25,0.75,1.125,0.0,0.0,0.625,0.125,0.44525547445255476,7.897810218978102,0.043795620437956206,0.06569343065693431,107,91,72,0.6728971962616822,1
Daunte Culpepper,CulpDa00,20.625,34.75,282.5,2.125,1.5,3.0,0.0,0.875,0.875,0.5935251798561151,8.129496402877697,0.06115107913669065,0.04316546762589928,104,101,44,0.4230769230769231,1
Dave Brown,BrowDa00,15.625,27.625,187.875,0.875,1.5,2.75,0.0,0.375,0.375,0.5656108597285068,6.800904977375565,0.03167420814479638,0.05429864253393665,59,57,23,0.3898305084745763,0
Dave Krieg,KrieDa00,16.5,27.25,204.875,1.5,0.875,3.5,0.0,0.5,0.375,0.6055045871559633,7.518348623853211,0.05504587155963303,0.03211009174311927,192,181,103,0.5364583333333334,1
David Archer,ArchDa00,13.125,24.5,158.375,0.625,1.25,3.625,0.0,0.375,0.25,0.5357142857142857,6.464285714285714,0.025510204081632654,0.05102040816326531,27,23,10,0.37037037037037035,0
David Carr,CarrDa00,15.75,30.125,196.125,1.0,1.25,6.125,0.0,0.25,0.25,0.5228215767634855,6.5103734439834025,0.03319502074688797,0.04149377593360996,79,75,22,0.27848101265822783,0
David Garrard,GarrDa00,16.25,29.375,161.0,0.875,0.25,1.5,0.0,0.5,0.375,0.5531914893617021,5.480851063829787,0.029787234042553193,0.00851063829787234,81,78,41,0.5061728395061729,1
David Klingler,KlinDa00,15.875,29.625,169.125,0.625,0.875,4.375,0.0,0.125,0.125,0.5358649789029536,5.708860759493671,0.02109704641350211,0.029535864978902954,26,23,4,0.15384615384615385,0
DeShone Kizer,KizeDe00,18.5,35.25,194.375,0.625,1.75,2.625,0.75,0.0,0.0,0.524822695035461,5.51418439716312,0.01773049645390071,0.04964539007092199,15,15,0,0.0,0
Dennis Shaw,ShawDe00,14.25,24.5,225.75,1.125,1.75,0.0,0.0,0.375,0.375,0.5816326530612245,9.214285714285714,0.04591836734693878,0.07142857142857142,37,33,7,0.1891891891891892,0
Dick Shiner,ShinDi00,10.0,21.0,146.25,1.25,1.0,0.0,0.0,0.25,0.25,0.47619047619047616,6.964285714285714,0.05952380952380952,0.047619047619047616,30,24,6,0.2,0
Dieter Brock,BrocDi00,18.0,30.375,221.25,1.125,1.25,3.875,0.0,1.0,1.0,0.5925925925925926,7.283950617283951,0.037037037037037035,0.0411522633744856,16,16,12,0.75,0
Don Heinrich,HeinDo00,6.625,17.625,109.875,0.75,0.625,0.0,0.0,0.625,0.625,0.375886524822695,6.23404255319149,0.0425531914893617,0.03546099290780142,14,11,6,0.42857142857142855,0
Don Horn,HornDo00,11.0,21.5,179.5,1.125,1.375,0.0,0.0,0.5,0.375,0.5116279069767442,8.348837209302326,0.05232558139534884,0.06395348837209303,19,13,7,0.3684210526315789,0
Don Majkowski,MajkDo00,12.625,24.625,177.25,0.75,0.5,1.875,0.0,0.5,0.5,0.5126903553299492,7.197969543147208,0.030456852791878174,0.02030456852791878,64,55,26,0.40625,0
Don Meredith,MereDo00,12.0,23.625,133.25,1.125,1.5,0.0,0.0,0.375,0.25,0.5079365079365079,5.64021164021164,0.047619047619047616,0.06349206349206349,96,83,48,0.5,1
Don Strock,StroDo00,11.0,21.25,140.375,1.5,1.125,0.0,0.0,0.625,0.625,0.5176470588235295,6.605882352941176,0.07058823529411765,0.052941176470588235,31,18,16,0.5161290322580645,0
Don Trull,TrulDo00,7.25,17.75,102.5,0.875,0.625,0.0,0.0,0.125,0.0,0.4084507042253521,5.774647887323944,0.04929577464788732,0.035211267605633804,23,13,6,0.2608695652173913,0
Donovan McNabb,McNaDo00,12.75,25.875,113.75,1.0,0.875,3.0,0.0,0.25,0.25,0.4927536231884058,4.396135265700483,0.03864734299516908,0.033816425120772944,178,175,106,0.5955056179775281,1
Doug Flutie,FlutDo00,11.625,21.75,154.75,1.25,0.875,1.625,0.0,0.875,0.625,0.5344827586206896,7.114942528735632,0.05747126436781609,0.040229885057471264,76,67,40,0.5263157894736842,1
Doug Johnson,JohnDo00,18.375,30.625,218.625,1.125,1.75,3.0,0.0,0.25,0.25,0.6,7.1387755102040815,0.036734693877551024,0.05714285714285714,12,10,2,0.16666666666666666,0
Doug Pederson,PedeDo00,14.75,27.75,155.375,1.0,1.125,2.375,0.0,0.25,0.25,0.5315315315315315,5.599099099099099,0.036036036036036036,0.04054054054054054,20,16,4,0.2,0
Drew Bledsoe,BledDr00,18.5,38.25,213.25,0.875,1.625,1.875,0.0,0.125,0.125,0.48366013071895425,5.57516339869281,0.02287581699346405,0.042483660130718956,200,198,102,0.51,1
Drew Brees,BreeDr00,20.5,33.25,218.125,1.375,1.0,1.5,0.0,0.75,0.75,0.6165413533834586,6.56015037593985,0.041353383458646614,0.03007518796992481,268,267,155,0.5783582089552238,1
Drew Stanton,StanDr00,15.75,28.75,179.875,0.75,1.125,1.875,0.5,0.5,0.5,0.5478260869565217,6.256521739130434,0.02608695652173913,0.0391304347826087,23,17,11,0.4782608695652174,0
EJ Manuel,ManuEJ00,20.375,35.25,222.375,1.125,1.0,3.0,0.5,0.375,0.375,0.5780141843971631,6.308510638297872,0.031914893617021274,0.028368794326241134,19,18,6,0.3157894736842105,0
Earl Morrall,MorrEa00,13.5,25.375,209.25,1.125,1.375,0.0,0.0,0.5,0.5,0.5320197044334976,8.246305418719212,0.04433497536945813,0.054187192118226604,118,99,66,0.559322033898305,1
Eddie LeBaron,LeBaEd00,11.25,22.125,169.0,1.625,1.5,0.0,0.0,0.25,0.125,0.5084745762711864,7.638418079096045,0.07344632768361582,0.06779661016949153,71,56,22,0.30985915492957744,0
Eli Manning,MannEl00,14.375,29.375,164.25,1.125,1.375,1.875,0.0,0.375,0.375,0.48936170212765956,5.591489361702128,0.03829787234042553,0.04680851063829787,233,233,119,0.5107296137339056,1
Elvis Grbac,GrbaEl00,22.875,33.375,261.25,1.625,0.875,0.75,0.0,0.75,0.625,0.6853932584269663,7.8277153558052435,0.04868913857677903,0.026217228464419477,79,73,43,0.5443037974683544,1
Eric Hipple,HippEr00,13.625,28.75,245.625,1.375,1.5,2.875,0.0,0.625,0.625,0.47391304347826085,8.543478260869565,0.04782608695652174,0.05217391304347826,60,56,27,0.45,0
Erik Kramer,KramEr00,16.25,32.0,193.75,1.375,1.25,2.375,0.0,0.625,0.5,0.5078125,6.0546875,0.04296875,0.0390625,75,68,34,0.4533333333333333,1
Fran Tarkenton+,TarkFr00,13.5,23.5,178.0,1.125,1.5,0.0,0.0,0.25,0.125,0.574468085106383,7.574468085106383,0.047872340425531915,0.06382978723404255,250,247,131,0.524,1
Frank Reich,ReicFr00,12.625,21.75,151.75,1.25,0.375,1.625,0.0,0.625,0.375,0.5804597701149425,6.977011494252873,0.05747126436781609,0.017241379310344827,34,21,8,0.23529411764705882,0
Frank Ryan,RyanFr00,8.625,18.875,145.125,1.125,0.875,0.0,0.0,0.25,0.25,0.45695364238410596,7.688741721854305,0.059602649006622516,0.046357615894039736,94,83,56,0.5957446808510638,1
Frank Tripucka,TripFr00,10.5,22.75,130.125,0.875,2.25,0.0,0.0,0.25,0.25,0.46153846153846156,5.71978021978022,0.038461538461538464,0.0989010989010989,53,50,16,0.3018867924528302,0
Frankie Albert,AlbeFr00,14.5,27.875,166.5,1.375,2.25,0.0,0.0,0.25,0.25,0.5201793721973094,5.973094170403588,0.04932735426008968,0.08071748878923767,30,28,13,0.43333333333333335,0
Gary Cuozzo,CuozGa00,12.25,24.375,157.25,1.25,1.125,0.0,0.0,0.25,0.125,0.5025641025641026,6.4512820512820515,0.05128205128205128,0.046153846153846156,47,35,22,0.46808510638297873,0
Gary Danielson,DaniGa00,12.875,26.625,141.0,0.75,1.125,0.0,0.0,0.375,0.25,0.4835680751173709,5.295774647887324,0.028169014084507043,0.04225352112676056,74,58,33,0.44594594594594594,1
Gary Hogeboom,HogeGa00,20.125,36.125,247.125,0.625,1.25,2.625,0.0,0.625,0.625,0.5570934256055363,6.840830449826989,0.01730103806228374,0.03460207612456748,46,36,20,0.43478260869565216,0
Gary Huff,HuffGa00,12.625,27.5,148.0,0.625,1.5,0.0,0.0,0.25,0.25,0.4590909090909091,5.381818181818182,0.022727272727272728,0.05454545454545454,32,27,6,0.1875,0
Geno Smith,SmitGe00,19.75,34.0,249.625,1.0,1.625,3.75,0.75,0.625,0.625,0.5808823529411765,7.341911764705882,0.029411764705882353,0.04779411764705882,30,28,11,0.36666666666666664,0
George Blanda+,BlanGe00,11.5,27.875,169.25,1.625,2.25,0.0,0.0,0.375,0.25,0.4125560538116592,6.071748878923767,0.05829596412556054,0.08071748878923767,130,104,63,0.4846153846153846,1
George Ratterman,RattGe00,14.0,28.5,236.375,2.5,2.375,0.0,0.0,0.75,0.75,0.49122807017543857,8.293859649122806,0.08771929824561403,0.08333333333333333,27,18,15,0.5555555555555556,0
George Shaw,ShawGe00,10.875,21.75,149.5,1.0,2.125,0.0,0.0,0.625,0.625,0.5,6.873563218390805,0.04597701149425287,0.09770114942528736,34,26,12,0.35294117647058826,0
Gifford Nielsen,NielGi00,12.75,21.0,154.25,1.125,0.75,1.375,0.0,0.5,0.25,0.6071428571428571,7.345238095238095,0.05357142857142857,0.03571428571428571,20,14,6,0.3,0
Greg Landry,LandGr00,11.875,24.0,135.0,0.75,2.0,0.0,0.0,0.625,0.625,0.4947916666666667,5.625,0.03125,0.08333333333333333,98,93,41,0.41836734693877553,1
Gus Frerotte,FrerGu00,18.25,34.75,239.75,1.75,1.125,1.625,0.0,0.375,0.25,0.5251798561151079,6.899280575539568,0.050359712230215826,0.03237410071942446,102,92,50,0.49019607843137253,1
Heath Shuler,ShulHe00,14.0,31.0,201.5,1.25,1.5,1.5,0.0,0.125,0.125,0.45161290322580644,6.5,0.04032258064516129,0.04838709677419355,23,21,8,0.34782608695652173,0
Hugh Millen,MillHu00,16.625,28.0,209.375,0.5,1.0,4.375,0.0,0.5,0.5,0.59375,7.477678571428571,0.017857142857142856,0.03571428571428571,32,25,8,0.25,0
J.P. Losman,LosmJ.00,14.125,28.5,167.5,1.0,1.0,3.25,0.0,0.25,0.125,0.4956140350877193,5.87719298245614,0.03508771929824561,0.03508771929824561,35,32,11,0.3142857142857143,0
JaMarcus Russell,RussJa00,16.125,31.375,195.625,1.0,0.875,3.0,0.75,0.25,0.25,0.5139442231075697,6.235059760956175,0.03187250996015936,0.027888446215139442,29,25,8,0.27586206896551724,0
Jack Concannon,ConcJa00,10.625,24.25,154.0,1.0,2.0,0.0,0.0,0.625,0.625,0.4381443298969072,6.350515463917525,0.041237113402061855,0.08247422680412371,41,40,16,0.3902439024390244,0
Jack Kemp,KempJa00,18.75,37.0,247.25,1.125,2.125,0.0,0.0,0.625,0.625,0.5067567567567568,6.6824324324324325,0.030405405405405407,0.057432432432432436,114,107,68,0.5964912280701754,1
Jack Thompson,ThomJa00,10.5,21.625,116.875,0.875,1.0,0.0,0.0,0.25,0.0,0.48554913294797686,5.404624277456647,0.04046242774566474,0.046242774566473986,33,21,7,0.21212121212121213,0
Jack Trudeau,TrudJa00,21.875,44.75,249.25,1.0,2.0,2.75,0.0,0.0,0.0,0.4888268156424581,5.569832402234637,0.0223463687150838,0.0446927374301676,55,47,19,0.34545454545454546,0
Jacoby Brissett,BrisJa00,21.375,35.375,237.375,0.625,0.5,4.125,0.875,0.375,0.375,0.6042402826855123,6.710247349823321,0.0176678445229682,0.014134275618374558,17,17,5,0.29411764705882354,0
Jake Delhomme,DelhJa00,18.75,33.125,215.25,1.25,1.25,2.125,0.0,0.875,0.75,0.5660377358490566,6.49811320754717,0.03773584905660377,0.03773584905660377,107,104,62,0.5794392523364486,1
