name,id,Cmp,Att,Yds,TD,Int,Sk,Fmb,team_win,start_win,Cmp.,Y.A,TD_pct,Int_pct,game_count,start_count,win_count,win_percent,y
Jarious Jackson,JackJa00,0.0,10.625,31.375,0.125,0.0,0.0,0.0,0.25,0.125,0.0,2.9529411764705884,0.011764705882352941,0.0,14,13,5,0.35714285714285715,0
Jason Campbell,CampJa00,7.875,15.25,89.125,0.75,0.625,0.625,0.0,0.125,0.125,0.5163934426229508,5.844262295081967,0.04918032786885246,0.040983606557377046,80,78,32,0.4,1
Jay Cutler,CutlJa00,7.5,13.125,96.375,1.0,0.5,1.375,0.0,0.25,0.25,0.5714285714285714,7.3428571428571425,0.0761904761904762,0.0380952380952381,151,151,75,0.4966887417218543,1
Jay Fiedler,FiedJa00,7.875,12.375,83.125,0.375,0.25,0.875,0.0,0.375,0.25,0.6363636363636364,6.717171717171717,0.030303030303030304,0.020202020202020204,65,62,40,0.6153846153846154,1
Jay Schroeder,SchrJa00,9.25,16.875,115.0,0.375,0.375,1.125,0.0,0.375,0.25,0.5481481481481482,6.814814814814815,0.022222222222222223,0.022222222222222223,107,99,62,0.5794392523364486,1
Jeff Blake,BlakJe00,11.125,18.125,149.375,0.875,0.25,0.625,0.0,0.25,0.25,0.6137931034482759,8.241379310344827,0.04827586206896552,0.013793103448275862,102,99,39,0.38235294117647056,1
Jeff Garcia,GarcJe00,9.875,18.125,112.5,0.375,0.625,0.625,0.0,0.125,0.125,0.5448275862068965,6.206896551724138,0.020689655172413793,0.034482758620689655,123,119,58,0.4715447154471545,1
Jeff George,GeorJe00,4.75,9.625,54.875,0.25,0.75,1.125,0.0,0.0,0.0,0.4935064935064935,5.701298701298701,0.025974025974025976,0.07792207792207792,127,123,45,0.3543307086614173,1
Jeff Hostetler,HostJe00,4.5,8.875,65.875,0.375,0.625,1.5,0.0,0.375,0.125,0.5070422535211268,7.422535211267606,0.04225352112676056,0.07042253521126761,91,86,55,0.6043956043956044,1
Jeff Kemp,KempJe00,4.25,8.125,58.375,0.375,0.125,0.875,0.0,0.125,0.125,0.5230769230769231,7.184615384615385,0.046153846153846156,0.015384615384615385,36,29,17,0.4722222222222222,0
Jeff Komlo,KomlJe00,6.75,13.5,84.25,0.5,0.5,0.0,0.0,0.125,0.125,0.5,6.2407407407407405,0.037037037037037035,0.037037037037037035,18,15,3,0.16666666666666666,0
Jeff Rutledge,RutlJe00,3.75,6.875,47.25,0.375,0.625,0.375,0.0,0.25,0.0,0.5454545454545454,6.872727272727273,0.05454545454545454,0.09090909090909091,16,10,6,0.375,0
Jerry Tagge,TaggJe00,4.625,8.625,64.0,0.0,0.375,0.0,0.0,0.125,0.125,0.5362318840579711,7.420289855072464,0.0,0.043478260869565216,12,11,5,0.4166666666666667,0
Jim Everett,EverJi00,5.25,10.125,77.0,0.625,0.625,0.25,0.0,0.375,0.375,0.5185185185185185,7.604938271604938,0.06172839506172839,0.06172839506172839,161,157,66,0.40993788819875776,1
Jim Finks+,FinkJi00,5.75,12.75,98.75,0.75,0.75,0.0,0.0,0.125,0.0,0.45098039215686275,7.745098039215686,0.058823529411764705,0.058823529411764705,45,44,19,0.4222222222222222,0
Jim Harbaugh,HarbJi00,5.875,10.75,55.25,0.0,0.25,0.875,0.0,0.25,0.125,0.5465116279069767,5.1395348837209305,0.0,0.023255813953488372,149,137,68,0.4563758389261745,1
Jim Hardy,HardJi00,4.875,14.125,83.625,1.25,1.625,0.0,0.0,0.125,0.125,0.34513274336283184,5.920353982300885,0.08849557522123894,0.11504424778761062,16,10,7,0.4375,0
Jim Hart,HartJi00,5.125,11.625,80.625,0.375,0.75,0.0,0.0,0.25,0.25,0.44086021505376344,6.935483870967742,0.03225806451612903,0.06451612903225806,184,175,85,0.46195652173913043,1
Jim Kelly+,KellJi00,9.375,16.0,127.75,0.75,0.75,1.0,0.0,0.0,0.0,0.5859375,7.984375,0.046875,0.046875,173,173,108,0.6242774566473989,1
Jim McMahon,McMaJi00,6.875,11.25,86.875,0.625,0.75,2.125,0.0,0.25,0.25,0.6111111111111112,7.722222222222222,0.05555555555555555,0.06666666666666667,105,98,71,0.6761904761904762,1
Jim Miller,MillJi00,6.375,11.75,74.625,0.25,0.625,0.5,0.0,0.0,0.0,0.5425531914893617,6.351063829787234,0.02127659574468085,0.05319148936170213,35,27,18,0.5142857142857142,0
Jim Ninowski,NinoJi00,5.625,11.625,72.75,0.0,0.625,0.0,0.0,0.125,0.125,0.4838709677419355,6.258064516129032,0.0,0.053763440860215055,39,28,16,0.41025641025641024,0
Jim Plunkett,PlunJi00,3.875,9.25,55.375,0.625,0.5,0.0,0.0,0.25,0.25,0.4189189189189189,5.986486486486487,0.06756756756756757,0.05405405405405406,152,148,77,0.506578947368421,1
Jimmy Clausen,ClauJi00,5.375,11.125,56.75,0.125,0.375,1.125,0.875,0.0,0.0,0.48314606741573035,5.101123595505618,0.011235955056179775,0.033707865168539325,17,14,1,0.058823529411764705,0
Joe Ferguson,FergJo00,3.125,7.25,30.875,0.125,0.625,0.0,0.0,0.375,0.375,0.43103448275862066,4.258620689655173,0.017241379310344827,0.08620689655172414,167,162,75,0.4491017964071856,1
Joe Flacco,FlacJo00,7.75,13.25,75.375,0.125,0.5,0.75,0.375,0.25,0.25,0.5849056603773585,5.688679245283019,0.009433962264150943,0.03773584905660377,176,176,105,0.5965909090909091,1
Joe Kapp,KappJo00,4.625,9.5,83.125,0.25,0.75,0.0,0.0,0.125,0.125,0.4868421052631579,8.75,0.02631578947368421,0.07894736842105263,46,44,21,0.45652173913043476,0
Joe Namath+,NamaJo00,6.625,14.75,85.75,0.5,0.625,0.0,0.0,0.0,0.0,0.4491525423728814,5.813559322033898,0.03389830508474576,0.0423728813559322,134,126,63,0.4701492537313433,1
Joe Pisarcik,PisaJo00,5.5,13.25,76.25,0.25,1.0,0.0,0.0,0.125,0.125,0.41509433962264153,5.754716981132075,0.018867924528301886,0.07547169811320754,32,24,9,0.28125,0
Joe Reed,ReedJo00,5.125,11.625,59.125,0.125,0.5,0.0,0.0,0.125,0.125,0.44086021505376344,5.086021505376344,0.010752688172043012,0.043010752688172046,24,17,8,0.3333333333333333,0
Joe Theismann,TheiJo00,5.375,11.5,64.25,0.5,1.125,0.0,0.0,0.125,0.125,0.4673913043478261,5.586956521739131,0.043478260869565216,0.09782608695652174,133,130,82,0.6165413533834586,1
Joey Harrington,HarrJo00,8.0,15.25,99.875,0.625,0.625,0.25,0.0,0.125,0.125,0.5245901639344263,6.549180327868853,0.040983606557377046,0.040983606557377046,77,74,26,0.33766233766233766,0
John Brodie,BrodJo00,7.75,12.375,107.625,0.375,0.625,0.0,0.0,0.375,0.375,0.6262626262626263,8.696969696969697,0.030303030303030304,0.050505050505050504,169,159,81,0.47928994082840237,1
John Elway+,ElwaJo00,5.125,10.0,63.0,0.25,0.375,1.25,0.0,0.125,0.125,0.5125,6.3,0.025,0.0375,247,245,159,0.6437246963562753,1
John Fourcade,FourJo00,6.625,12.625,83.625,0.5,0.5,0.75,0.0,0.25,0.25,0.5247524752475248,6.623762376237623,0.039603960396039604,0.039603960396039604,12,10,6,0.5,0
John Friesz,FrieJo00,7.125,14.75,75.625,0.625,0.625,0.75,0.0,0.0,0.0,0.4830508474576271,5.127118644067797,0.0423728813559322,0.0423728813559322,46,36,15,0.32608695652173914,0
John Hadl,HadlJo00,4.0,10.25,61.5,0.625,0.875,0.0,0.0,0.25,0.0,0.3902439024390244,6.0,0.06097560975609756,0.08536585365853659,179,163,88,0.49162011173184356,1
John McCormick,McCoJo00,4.125,9.375,51.25,0.375,0.125,0.0,0.0,0.375,0.25,0.44,5.466666666666667,0.04,0.013333333333333334,20,12,6,0.3,0
John Reaves,ReavJo00,6.125,11.25,88.25,0.25,0.625,0.0,0.0,0.0,0.0,0.5444444444444444,7.844444444444444,0.022222222222222223,0.05555555555555555,26,15,5,0.19230769230769232,0
John Roach,RoacJo00,3.375,8.25,66.75,0.75,0.625,0.0,0.0,0.125,0.0,0.4090909090909091,8.090909090909092,0.09090909090909091,0.07575757575757576,17,14,8,0.47058823529411764,0
John Skelton,SkelJo00,7.125,15.0,77.125,0.25,0.25,1.0,0.375,0.25,0.25,0.475,5.141666666666667,0.016666666666666666,0.016666666666666666,17,16,9,0.5294117647058824,0
Johnny Green,GreeJo00,6.375,16.375,107.125,1.0,1.125,0.0,0.0,0.25,0.25,0.3893129770992366,6.541984732824427,0.061068702290076333,0.06870229007633588,21,17,9,0.42857142857142855,0
Johnny Lujack,LujaJo00,5.5,11.25,70.5,0.0,1.125,0.0,0.0,0.375,0.375,0.4888888888888889,6.266666666666667,0.0,0.1,20,18,12,0.6,0
Johnny Unitas+,UnitJo00,4.875,9.875,74.25,0.375,0.375,0.0,0.0,0.25,0.25,0.4936708860759494,7.518987341772152,0.0379746835443038,0.0379746835443038,195,187,125,0.6410256410256411,1
Jon Kitna,KitnJo00,8.375,14.0,112.625,0.625,0.75,0.5,0.0,0.25,0.25,0.5982142857142857,8.044642857142858,0.044642857142857144,0.05357142857142857,134,125,50,0.373134328358209,1
Josh Freeman,FreeJo00,8.375,15.125,97.125,0.875,0.625,1.125,0.875,0.125,0.125,0.5537190082644629,6.421487603305785,0.05785123966942149,0.04132231404958678,61,61,25,0.4098360655737705,0
Josh McCown,McCoJo00,4.125,9.375,51.25,0.375,0.125,0.0,0.0,0.375,0.25,0.44,5.466666666666667,0.04,0.013333333333333334,20,12,6,0.3,0
Karl Sweetan,SweeKa00,7.625,15.5,104.5,0.375,0.625,0.0,0.0,0.0,0.0,0.49193548387096775,6.741935483870968,0.024193548387096774,0.04032258064516129,20,17,6,0.3,0
Kellen Clemens,ClemKe00,7.625,15.25,89.375,0.375,0.625,1.25,0.0,0.125,0.125,0.5,5.860655737704918,0.02459016393442623,0.040983606557377046,21,20,8,0.38095238095238093,0
Kelly Holcomb,HolcKe00,9.0,14.125,107.125,0.625,0.5,1.25,0.0,0.0,0.0,0.6371681415929203,7.584070796460177,0.04424778761061947,0.035398230088495575,30,24,8,0.26666666666666666,0
Kelly Stouffer,StouKe00,7.25,12.375,97.375,0.25,0.25,1.0,0.0,0.25,0.25,0.5858585858585859,7.8686868686868685,0.020202020202020204,0.020202020202020204,17,14,5,0.29411764705882354,0
Ken Anderson,AndeKe00,5.5,9.5,64.0,0.5,0.375,0.0,0.0,0.0,0.0,0.5789473684210527,6.7368421052631575,0.05263157894736842,0.039473684210526314,172,165,91,0.5290697674418605,1
Ken Dorsey,DorsKe00,7.75,14.375,73.875,0.0,0.5,1.125,0.0,0.0,0.0,0.5391304347826087,5.139130434782609,0.0,0.034782608695652174,13,12,2,0.15384615384615385,0
Ken Stabler+,StabKe00,4.875,9.0,56.75,0.25,0.625,1.125,0.0,0.25,0.125,0.5416666666666666,6.305555555555555,0.027777777777777776,0.06944444444444445,159,151,102,0.6415094339622641,1
Kent Graham,GrahKe00,4.75,11.375,52.375,0.125,0.375,0.875,0.0,0.0,0.0,0.4175824175824176,4.604395604395604,0.01098901098901099,0.03296703296703297,45,36,19,0.4222222222222222,0
Kerry Collins,CollKe00,6.625,12.125,83.125,0.25,0.625,0.5,0.0,0.125,0.125,0.5463917525773195,6.855670103092783,0.020618556701030927,0.05154639175257732,196,186,89,0.45408163265306123,1
Kevin Kolb,KolbKe00,9.0,14.875,101.75,0.5,0.625,0.375,0.25,0.25,0.125,0.6050420168067226,6.840336134453781,0.03361344537815126,0.04201680672268908,22,19,9,0.4090909090909091,0
King Hill,HillKi00,6.5,12.5,80.125,0.25,0.5,0.0,0.0,0.125,0.125,0.52,6.41,0.02,0.04,35,25,7,0.2,0
Kirk Cousins,CousKi00,10.375,16.75,120.75,0.75,0.5,0.5,0.375,0.125,0.125,0.6194029850746269,7.208955223880597,0.04477611940298507,0.029850746268656716,69,67,32,0.463768115942029,1
Kordell Stewart,StewKo00,5.0,10.25,52.25,0.375,0.625,1.0,0.0,0.125,0.125,0.4878048780487805,5.097560975609756,0.036585365853658534,0.06097560975609756,91,86,52,0.5714285714285714,1
Kurt Warner+,WarnKu00,8.25,12.625,116.625,1.125,0.25,0.625,0.0,0.375,0.375,0.6534653465346535,9.237623762376238,0.0891089108910891,0.019801980198019802,131,125,79,0.6030534351145038,1
Kyle Boller,BollKy00,7.0,13.375,58.5,0.25,0.75,1.125,0.0,0.25,0.25,0.5233644859813084,4.373831775700935,0.018691588785046728,0.056074766355140186,52,47,22,0.4230769230769231,0
Kyle Orton,OrtoKy00,7.75,14.25,69.625,0.25,0.75,1.125,0.125,0.125,0.125,0.543859649122807,4.885964912280702,0.017543859649122806,0.05263157894736842,82,81,41,0.5,1
Lamar McHan,McHaLa00,4.0,10.75,52.625,0.125,0.75,0.0,0.0,0.0,0.0,0.37209302325581395,4.895348837209302,0.011627906976744186,0.06976744186046512,64,57,21,0.328125,0
Len Dawson+,DawsLe00,5.625,8.875,63.875,0.625,0.25,0.0,0.0,0.5,0.375,0.6338028169014085,7.197183098591549,0.07042253521126761,0.028169014084507043,163,158,100,0.6134969325153374,1
Luke McCown,McCoLu00,6.0,12.125,76.0,0.5,0.875,1.5,0.0,0.0,0.0,0.4948453608247423,6.268041237113402,0.041237113402061855,0.07216494845360824,13,10,2,0.15384615384615385,0
Lynn Dickey,DickLy00,3.375,8.625,48.125,0.125,1.375,0.0,0.0,0.0,0.0,0.391304347826087,5.579710144927536,0.014492753623188406,0.15942028985507245,113,108,46,0.40707964601769914,1
Marc Bulger,BulgMa00,11.5,17.25,143.625,1.25,0.375,0.75,0.0,0.5,0.5,0.6666666666666666,8.326086956521738,0.07246376811594203,0.021739130434782608,92,92,41,0.44565217391304346,1
Mark Brunell,BrunMa00,6.25,13.0,56.75,0.375,0.25,2.25,0.0,0.0,0.0,0.4807692307692308,4.365384615384615,0.028846153846153848,0.019230769230769232,161,156,83,0.515527950310559,1
Mark Herrmann,HerrMa00,6.25,12.0,84.625,0.125,0.875,1.375,0.0,0.0,0.0,0.5208333333333334,7.052083333333333,0.010416666666666666,0.07291666666666667,21,12,4,0.19047619047619047,0
Mark Malone,MaloMa00,6.5,12.375,82.625,0.5,0.75,1.375,0.0,0.0,0.0,0.5252525252525253,6.6767676767676765,0.04040404040404041,0.06060606060606061,59,53,23,0.3898305084745763,0
Mark Rypien,RypiMa00,8.75,14.5,134.375,1.5,0.375,1.375,0.0,0.25,0.25,0.603448275862069,9.267241379310345,0.10344827586206896,0.02586206896551724,95,84,54,0.5684210526315789,1
Mark Sanchez,SancMa00,7.875,13.75,93.0,0.5,0.625,1.125,0.625,0.375,0.375,0.5727272727272728,6.763636363636364,0.03636363636363636,0.045454545454545456,80,77,41,0.5125,1
Marty Domres,DomrMa00,3.875,9.5,58.625,0.25,1.125,0.0,0.0,0.25,0.25,0.40789473684210525,6.171052631578948,0.02631578947368421,0.11842105263157894,33,27,11,0.3333333333333333,0
Matt Cassel,CassMa00,7.375,11.5,77.0,0.5,0.125,1.375,0.125,0.25,0.125,0.6413043478260869,6.695652173913044,0.043478260869565216,0.010869565217391304,85,78,36,0.4235294117647059,1
Matt Cavanaugh,CavaMa00,5.375,8.875,75.5,0.625,0.5,0.0,0.0,0.375,0.25,0.6056338028169014,8.507042253521126,0.07042253521126761,0.056338028169014086,26,18,11,0.4230769230769231,0
Matt Hasselbeck,HassMa00,6.5,13.0,62.5,0.125,0.375,2.125,0.0,0.125,0.125,0.5,4.8076923076923075,0.009615384615384616,0.028846153846153848,174,168,92,0.5287356321839081,1
Matt Leinart,LeinMa00,9.125,18.0,105.625,0.625,0.5,1.5,0.0,0.0,0.0,0.5069444444444444,5.868055555555555,0.034722222222222224,0.027777777777777776,22,18,9,0.4090909090909091,0
Matt Ryan,RyanMa00,6.875,13.125,83.625,0.25,0.25,0.875,0.125,0.25,0.25,0.5238095238095238,6.371428571428571,0.01904761904761905,0.01904761904761905,174,174,101,0.5804597701149425,1
Matt Schaub,SchaMa00,6.75,13.875,82.25,0.5,0.375,0.875,0.0,0.125,0.0,0.4864864864864865,5.927927927927928,0.036036036036036036,0.02702702702702703,98,92,49,0.5,1
Matthew Stafford,StafMa00,9.875,17.375,111.75,0.375,0.75,1.25,0.25,0.125,0.125,0.5683453237410072,6.431654676258993,0.02158273381294964,0.04316546762589928,136,136,63,0.4632352941176471,1
Michael Vick,VickMi00,4.25,8.5,65.75,0.25,0.25,1.5,0.0,0.125,0.125,0.5,7.735294117647059,0.029411764705882353,0.029411764705882353,119,113,61,0.5126050420168067,1
Mickey Slaughter,SlauMi00,4.875,10.5,70.25,0.375,1.25,0.0,0.0,0.125,0.125,0.4642857142857143,6.690476190476191,0.03571428571428571,0.11904761904761904,21,12,2,0.09523809523809523,0
Mike Boryla,BoryMi00,9.75,16.375,95.375,0.75,0.5,0.0,0.0,0.375,0.375,0.5954198473282443,5.824427480916031,0.04580152671755725,0.030534351145038167,19,17,8,0.42105263157894735,0
Mike Glennon,GlenMi00,13.25,22.625,124.625,0.75,0.375,1.25,0.625,0.0,0.0,0.585635359116022,5.50828729281768,0.03314917127071823,0.016574585635359115,24,22,6,0.25,0
Mike Livingston,LiviMi00,6.0,11.625,85.25,0.125,0.25,0.0,0.0,0.375,0.375,0.5161290322580645,7.333333333333333,0.010752688172043012,0.021505376344086023,69,63,27,0.391304347826087,0
Mike McMahon,McMaMi00,5.875,12.625,76.625,0.375,0.125,2.125,0.0,0.125,0.125,0.46534653465346537,6.069306930693069,0.0297029702970297,0.009900990099009901,18,13,3,0.16666666666666666,0
Mike Pagel,PageMi00,4.375,10.25,60.875,0.125,0.375,0.625,0.0,0.0,0.0,0.4268292682926829,5.939024390243903,0.012195121951219513,0.036585365853658534,61,51,18,0.29508196721311475,0
Mike Phipps,PhipMi00,3.875,9.25,59.625,0.0,0.75,0.0,0.0,0.0,0.0,0.4189189189189189,6.445945945945946,0.0,0.08108108108108109,76,69,36,0.47368421052631576,1
Mike Taliaferro,TaliMi00,2.75,8.375,40.0,0.25,0.5,0.0,0.0,0.0,0.0,0.3283582089552239,4.776119402985074,0.029850746268656716,0.05970149253731343,39,31,11,0.28205128205128205,0
Mike Tomczak,TomcMi00,4.875,9.875,82.25,0.125,0.625,0.375,0.0,0.5,0.5,0.4936708860759494,8.329113924050633,0.012658227848101266,0.06329113924050633,91,72,46,0.5054945054945055,1
Milt Plum,PlumMi00,5.375,9.375,79.75,0.5,0.625,0.0,0.0,0.25,0.25,0.5733333333333334,8.506666666666666,0.05333333333333334,0.06666666666666667,103,98,54,0.5242718446601942,1
Neil Lomax,LomaNe00,6.625,14.375,95.875,0.25,0.5,1.25,0.0,0.25,0.25,0.4608695652173913,6.6695652173913045,0.017391304347826087,0.034782608695652174,103,102,47,0.4563106796116505,1
Norm Snead,SneaNo00,5.75,14.25,86.0,0.5,0.875,0.0,0.0,0.0,0.0,0.40350877192982454,6.035087719298246,0.03508771929824561,0.06140350877192982,169,155,53,0.3136094674556213,1
Otto Graham+,GrahOt00,6.75,13.5,90.625,0.5,1.125,0.0,0.0,0.375,0.375,0.5,6.712962962962963,0.037037037037037035,0.08333333333333333,74,74,59,0.7972972972972973,1
Pat Haden,HadePa00,6.0,10.125,81.0,0.375,0.5,0.0,0.0,0.25,0.25,0.5925925925925926,8.0,0.037037037037037035,0.04938271604938271,57,54,32,0.5614035087719298,1
Pat Ryan,RyanPa00,5.5,10.25,66.0,0.5,0.75,0.25,0.0,0.125,0.125,0.5365853658536586,6.439024390243903,0.04878048780487805,0.07317073170731707,26,19,12,0.46153846153846156,0
Patrick Ramsey,RamsPa00,7.875,16.0,115.875,0.5,0.5,1.875,0.0,0.125,0.0,0.4921875,7.2421875,0.03125,0.03125,28,23,11,0.39285714285714285,0
Paul McDonald,McDoPa00,5.75,9.75,76.0,0.5,0.625,1.0,0.0,0.0,0.0,0.5897435897435898,7.794871794871795,0.05128205128205128,0.0641025641025641,26,22,8,0.3076923076923077,0
Pete Beathard,BeatPe00,4.25,10.5,60.875,0.0,0.5,0.0,0.0,0.125,0.125,0.40476190476190477,5.7976190476190474,0.0,0.047619047619047616,50,36,19,0.38,0
Pete Liske,LiskPe00,6.25,12.625,78.875,0.75,1.0,0.0,0.0,0.125,0.0,0.49504950495049505,6.247524752475248,0.0594059405940594,0.07920792079207921,33,26,13,0.3939393939393939,0
Peyton Manning,MannPe00,10.125,18.25,124.0,0.375,1.375,1.375,0.0,0.0,0.0,0.5547945205479452,6.794520547945205,0.02054794520547945,0.07534246575342465,289,289,198,0.6851211072664359,1
Phil Simms,SimmPh00,5.375,11.125,75.375,0.5,0.375,0.0,0.0,0.375,0.375,0.48314606741573035,6.775280898876405,0.0449438202247191,0.033707865168539325,168,166,100,0.5952380952380952,1
Philip Rivers,RivePh00,7.25,11.25,75.375,0.375,0.25,0.5,0.0,0.25,0.25,0.6444444444444445,6.7,0.03333333333333333,0.022222222222222223,210,209,116,0.5523809523809524,1
Quincy Carter,CartQu00,5.875,11.5,61.625,0.25,0.5,1.25,0.0,0.25,0.25,0.5108695652173914,5.358695652173913,0.021739130434782608,0.043478260869565216,34,34,18,0.5294117647058824,0
Ralph Guglielmi,GuglRa00,2.875,6.75,44.75,0.375,0.5,0.0,0.0,0.125,0.125,0.42592592592592593,6.62962962962963,0.05555555555555555,0.07407407407407407,26,20,5,0.19230769230769232,0
Randall Cunningham,CunnRa00,4.5,9.875,75.5,0.25,0.625,2.875,0.0,0.125,0.125,0.45569620253164556,7.6455696202531644,0.02531645569620253,0.06329113924050633,146,139,82,0.5616438356164384,1
Randy Johnson,JohnRa00,4.75,11.0,69.75,0.25,0.75,0.0,0.0,0.0,0.0,0.4318181818181818,6.340909090909091,0.022727272727272728,0.06818181818181818,53,44,9,0.16981132075471697,0
Ray Lucas,LucaRa00,7.75,12.875,66.75,0.375,0.375,0.875,0.0,0.25,0.25,0.6019417475728155,5.184466019417476,0.02912621359223301,0.02912621359223301,17,15,8,0.47058823529411764,0
Rex Grossman,GrosRe00,7.25,14.375,95.625,0.375,0.5,0.875,0.0,0.375,0.375,0.5043478260869565,6.6521739130434785,0.02608695652173913,0.034782608695652174,52,49,30,0.5769230769230769,0
Rich Gannon,GannRi00,8.375,15.125,105.0,0.75,0.625,1.75,0.0,0.0,0.0,0.5537190082644629,6.9421487603305785,0.049586776859504134,0.04132231404958678,142,134,79,0.5563380281690141,1
Richard Todd,ToddRi00,3.875,9.25,51.875,0.125,0.375,0.0,0.0,0.25,0.125,0.4189189189189189,5.608108108108108,0.013513513513513514,0.04054054054054054,111,107,49,0.44144144144144143,1
Rick Mirer,MireRi00,8.0,11.875,75.125,0.125,0.5,1.875,0.0,0.25,0.25,0.6736842105263158,6.326315789473684,0.010526315789473684,0.042105263157894736,72,68,24,0.3333333333333333,0
Rick Norton,NortRi00,5.125,12.375,59.0,0.25,1.0,0.0,0.0,0.0,0.0,0.41414141414141414,4.767676767676767,0.020202020202020204,0.08080808080808081,13,10,1,0.07692307692307693,0
Rob Johnson,JohnRo00,7.0,10.5,91.75,0.75,0.375,2.875,0.0,0.125,0.125,0.6666666666666666,8.738095238095237,0.07142857142857142,0.03571428571428571,29,27,11,0.3793103448275862,0
Robert Griffin,rg3,10.75,15.5,133.75,0.5,0.125,1.125,0.625,0.25,0.25,0.6935483870967742,8.629032258064516,0.03225806451612903,0.008064516129032258,41,40,14,0.34146341463414637,0
Rodney Peete,PeetRo00,8.125,15.625,108.625,0.25,0.75,1.875,0.0,0.125,0.125,0.52,6.952,0.016,0.048,87,81,45,0.5172413793103449,1
Roger Staubach+,StauRo00,4.625,8.0,67.75,0.375,0.25,0.0,0.0,0.375,0.375,0.578125,8.46875,0.046875,0.03125,133,129,96,0.7218045112781954,1
Roman Gabriel,GabrRo00,6.625,11.625,74.0,0.25,0.25,0.0,0.0,0.0,0.0,0.5698924731182796,6.365591397849462,0.021505376344086023,0.021505376344086023,164,156,84,0.5121951219512195,1
Ron Jaworski,JawoRo00,4.25,8.125,57.25,0.125,0.5,0.0,0.0,0.375,0.25,0.5230769230769231,7.046153846153846,0.015384615384615385,0.06153846153846154,152,147,77,0.506578947368421,1
Ron Smith,SmitRo00,0.0,9.125,44.375,0.375,0.0,0.0,0.0,0.125,0.0,0.0,4.863013698630137,0.0410958904109589,0.0,76,25,51,0.6710526315789473,1
Rudy Bukich,BukiRu00,4.0,8.5,69.375,0.5,0.5,0.0,0.0,0.0,0.0,0.47058823529411764,8.161764705882353,0.058823529411764705,0.058823529411764705,48,39,21,0.4375,0
Rusty Hilger,HilgRu00,7.5,13.75,100.625,0.375,0.375,1.25,0.0,0.125,0.125,0.5454545454545454,7.318181818181818,0.02727272727272727,0.02727272727272727,16,13,4,0.25,0
Ryan Fitzpatrick,FitzRy00,9.5,16.875,97.125,0.5,1.0,1.125,0.0,0.125,0.0,0.562962962962963,5.7555555555555555,0.02962962962962963,0.05925925925925926,129,121,52,0.40310077519379844,1
Ryan Leaf,LeafRy00,5.625,13.0,71.0,0.125,1.0,0.625,0.0,0.25,0.25,0.4326923076923077,5.461538461538462,0.009615384615384616,0.07692307692307693,24,21,4,0.16666666666666666,0
Ryan Tannehill,TannRy00,10.0,17.875,130.75,0.25,0.75,0.875,0.25,0.125,0.125,0.5594405594405595,7.314685314685315,0.013986013986013986,0.04195804195804196,81,81,39,0.48148148148148145,1
Sage Rosenfels,RoseSa00,6.5,12.375,88.125,0.5,0.5,0.375,0.0,0.25,0.0,0.5252525252525253,7.121212121212121,0.04040404040404041,0.04040404040404041,20,11,8,0.4,0
Sam Bradford,BradSa00,11.5,19.75,118.0,0.75,0.75,1.25,0.0,0.25,0.25,0.5822784810126582,5.974683544303797,0.0379746835443038,0.0379746835443038,83,83,34,0.40963855421686746,1
Sam Etcheverry,EtchSa00,4.875,9.0,49.875,0.625,0.5,0.0,0.0,0.25,0.25,0.5416666666666666,5.541666666666667,0.06944444444444445,0.05555555555555555,12,10,5,0.4166666666666667,0
Sammy Baugh+,BaugSa00,5.125,9.125,68.625,0.625,0.25,0.0,0.0,0.125,0.125,0.5616438356164384,7.52054794520548,0.0684931506849315,0.0273972602739726,19,16,10,0.5263157894736842,0
Scott Brunner,BrunSc00,4.25,9.75,57.0,0.375,0.625,0.0,0.0,0.125,0.125,0.4358974358974359,5.846153846153846,0.038461538461538464,0.0641025641025641,36,32,13,0.3611111111111111,0
Scott Campbell,CampSc00,6.125,13.375,86.125,0.625,0.75,1.375,0.0,0.125,0.0,0.45794392523364486,6.4392523364485985,0.04672897196261682,0.056074766355140186,15,12,3,0.2,0
Scott Hunter,HuntSc00,4.125,8.875,69.375,0.5,0.875,0.0,0.0,0.125,0.125,0.4647887323943662,7.816901408450704,0.056338028169014086,0.09859154929577464,37,32,19,0.5135135135135135,0
Scott Mitchell,MitcSc00,8.375,14.0,118.625,0.875,0.25,0.25,0.0,0.375,0.25,0.5982142857142857,8.473214285714286,0.0625,0.017857142857142856,76,72,33,0.4342105263157895,1
Sean Salisbury,SaliSe00,4.625,8.75,51.125,0.375,0.25,1.0,0.0,0.375,0.0,0.5285714285714286,5.8428571428571425,0.04285714285714286,0.02857142857142857,20,13,9,0.45,0
Seneca Wallace,WallSe00,7.0,12.75,75.75,0.625,2.25,1.25,0.0,0.125,0.125,0.5490196078431373,5.9411764705882355,0.049019607843137254,0.17647058823529413,26,21,6,0.23076923076923078,0
Shane Matthews,MattSh00,10.0,15.875,99.125,0.625,0.125,0.875,0.0,0.125,0.125,0.6299212598425197,6.244094488188976,0.03937007874015748,0.007874015748031496,26,21,11,0.4230769230769231,0
Shaun Hill,HillSh00,8.625,12.75,84.25,0.75,0.125,1.0,0.125,0.25,0.25,0.6764705882352942,6.607843137254902,0.058823529411764705,0.00980392156862745,39,35,17,0.4358974358974359,0
